time,angle,tone,sound
7.11,108.15,False,False
7.17,108.15,False,False
7.22,108.15,False,False
7.27,108.15,False,False
7.33,108.15,False,False
7.39,108.15,False,False
7.44,108.15,False,False
7.52,108.15,False,False
7.57,108.15,False,False
7.62,108.15,False,False
7.67,108.15,False,False
7.73,108.15,False,False
7.78,108.15,False,False
7.83,108.15,False,False
7.89,108.15,False,False
7.94,108.15,False,False
7.99,108.15,False,False
8.05,107.3,False,False
8.1,108.15,False,False
8.16,108.15,False,False
8.21,108.15,False,False
8.27,108.15,False,False
8.32,108.15,False,False
8.37,107.3,False,False
8.42,108.15,False,False
8.48,108.15,False,False
8.53,108.15,False,False
8.59,108.15,False,False
8.64,108.15,False,False
8.69,107.73,False,False
8.75,107.3,False,False
8.8,108.15,False,False
8.85,108.15,False,False
8.91,108.15,False,False
8.98,108.15,False,False
9.03,108.15,False,False
9.09,108.15,False,False
9.14,108.15,False,False
9.19,108.15,False,False
9.25,108.15,False,False
9.3,108.15,False,False
9.36,108.15,False,False
9.41,107.73,False,False
9.46,108.15,False,False
9.51,108.15,False,False
9.56,108.15,False,False
9.62,108.15,False,False
9.67,108.15,False,False
9.72,108.15,False,False
9.78,107.3,False,False
9.83,107.3,False,False
9.88,108.15,False,False
9.93,108.15,False,False
9.99,108.15,False,False
10.04,107.3,False,False
10.09,108.15,False,False
10.14,108.15,False,False
10.19,108.15,False,False
10.25,108.15,False,False
10.3,107.3,False,False
10.38,107.3,False,False
10.43,107.3,False,False
10.48,108.15,False,False
10.54,108.15,False,False
10.59,108.15,False,False
10.64,108.15,False,False
10.7,108.15,False,False
10.75,108.15,False,False
10.8,108.15,False,False
10.85,108.15,False,False
10.91,107.73,False,False
10.96,108.15,False,False
11.01,108.15,False,False
11.07,108.15,False,False
11.12,108.15,False,False
11.17,108.15,False,False
11.23,108.15,False,False
11.28,108.15,False,False
11.34,108.15,False,False
11.39,108.15,False,False
11.45,108.15,False,False
11.5,108.15,False,False
11.56,108.15,False,False
11.62,108.15,False,False
11.67,108.15,False,False
11.73,108.15,False,False
11.78,108.15,False,False
11.87,108.15,False,False
11.92,108.15,False,False
11.97,108.15,False,False
12.03,108.15,False,False
12.08,108.15,False,False
12.13,108.15,False,False
12.19,108.15,False,False
12.24,108.15,False,False
12.29,108.15,False,False
12.34,108.15,False,False
12.4,108.15,False,False
12.45,108.15,False,False
12.5,108.15,False,False
12.55,108.15,False,False
12.61,108.15,False,False
12.66,108.15,False,False
12.71,108.15,False,False
12.76,108.15,False,False
12.82,107.3,False,False
12.87,107.3,False,False
12.93,107.73,False,False
12.98,108.15,False,False
13.04,108.15,False,False
13.09,108.15,False,False
13.15,108.15,False,False
13.2,108.15,False,False
13.26,107.3,False,False
13.34,108.15,False,False
13.4,108.15,False,False
13.45,108.15,False,False
13.5,108.15,False,False
13.56,108.15,False,False
13.61,108.15,False,False
13.66,108.15,False,False
13.71,108.15,False,False
13.77,108.15,False,False
13.82,108.15,False,False
13.87,108.15,False,False
13.93,108.15,False,False
13.98,108.15,False,False
14.03,108.15,False,False
14.09,108.15,False,False
14.14,108.15,False,False
14.19,107.73,False,False
14.25,108.15,False,False
14.31,108.15,False,False
14.36,108.15,False,False
14.41,108.15,False,False
14.47,108.15,False,False
14.52,108.15,False,False
14.57,108.15,False,False
14.63,108.15,False,False
14.68,108.15,False,False
14.76,108.15,False,False
14.81,108.15,False,False
14.86,108.15,False,False
14.91,107.3,False,False
14.97,108.15,False,False
15.02,108.15,False,False
15.07,108.15,False,False
15.13,108.15,False,False
15.18,108.15,False,False
15.23,108.15,False,False
15.29,108.15,False,False
15.34,108.15,False,False
15.39,108.15,False,False
15.45,108.15,False,False
15.5,108.15,False,False
15.55,108.15,False,False
15.6,108.15,False,False
15.66,108.43,False,False
15.71,108.15,False,False
15.77,108.15,False,False
15.82,108.15,False,False
15.88,108.15,False,False
15.93,108.15,False,False
15.98,108.43,False,False
16.04,108.15,False,False
16.09,108.15,False,False
16.14,108.29,False,False
16.22,108.15,False,False
16.27,108.15,False,False
16.32,108.43,False,False
16.37,107.86,False,False
16.43,108.15,False,False
16.49,108.15,False,False
16.54,108.15,False,False
16.6,108.43,False,False
16.65,108.15,False,False
16.71,108.15,False,False
16.76,108.15,False,False
16.82,108.15,False,False
16.87,108.15,False,False
16.92,108.15,False,False
16.97,108.15,False,False
17.03,108.29,False,False
17.08,108.43,False,False
17.14,108.15,False,False
17.19,108.29,False,False
17.24,108.15,False,False
17.29,108.15,False,False
17.34,108.15,False,False
17.39,108.43,False,False
17.45,108.15,False,False
17.5,108.15,False,False
17.56,108.15,False,False
17.63,108.43,False,False
17.69,108.43,False,False
17.74,108.15,False,False
17.79,108.15,False,False
17.84,108.29,False,False
17.89,108.15,False,False
17.94,108.15,False,False
18.0,108.43,False,False
18.05,108.43,False,False
18.1,108.15,False,False
18.15,108.15,False,False
18.21,108.43,False,False
18.26,108.15,False,False
18.32,108.15,False,False
18.37,108.43,False,False
18.43,108.15,False,False
18.49,108.43,False,False
18.54,108.15,False,False
18.6,108.15,False,False
18.65,108.15,False,False
18.7,108.15,False,False
18.76,108.15,False,False
18.81,108.15,False,False
18.87,108.43,False,False
18.92,108.15,False,False
18.97,108.29,False,False
19.03,108.15,False,False
19.1,108.43,False,False
19.15,108.15,False,False
19.21,108.15,False,False
19.26,108.15,False,False
19.31,107.3,False,False
19.36,108.15,False,False
19.42,108.15,False,False
19.47,108.15,False,False
19.52,108.15,False,False
19.58,108.15,False,False
19.63,108.15,False,False
19.68,108.15,False,False
19.74,108.15,False,False
19.79,108.15,False,False
19.85,108.15,False,False
19.9,108.15,False,False
19.95,108.15,False,False
20.02,108.15,False,False
20.07,108.15,False,False
20.13,109.29,False,False
20.18,109.0,False,False
20.24,109.29,False,False
20.29,108.58,False,False
20.35,108.15,False,False
20.4,109.0,False,False
20.45,108.58,False,False
20.52,108.15,False,False
20.6,108.15,False,False
20.65,109.29,False,False
20.7,109.0,False,False
20.75,109.0,False,False
20.8,108.15,False,False
20.85,109.0,False,False
20.91,109.0,False,False
20.96,108.15,False,False
21.01,109.0,False,False
21.07,109.0,False,False
21.12,109.0,False,False
21.17,109.0,False,False
21.23,108.15,False,False
21.28,109.0,False,False
21.34,108.58,False,False
21.39,108.15,False,False
21.44,109.0,False,False
21.49,108.58,False,False
21.55,108.15,False,False
21.6,108.15,False,False
21.65,108.15,False,False
21.71,108.15,False,False
21.76,108.15,False,False
21.81,108.15,False,False
21.87,108.15,False,False
21.92,109.0,False,False
21.99,108.15,False,False
22.05,108.58,False,False
22.1,108.15,False,False
22.15,108.15,False,False
22.21,108.15,False,False
22.26,108.15,False,False
22.31,109.0,False,False
22.36,109.0,False,False
22.42,108.58,False,False
22.47,108.58,False,False
22.52,108.15,False,False
22.58,109.0,False,False
22.63,109.0,False,False
22.68,108.15,False,False
22.74,108.15,False,False
22.79,108.58,False,False
22.85,108.15,False,False
22.9,108.15,False,False
22.95,109.0,False,False
23.01,109.0,False,False
23.06,108.15,False,False
23.12,109.0,False,False
23.18,108.15,False,False
23.24,109.0,False,False
23.29,108.15,False,False
23.35,108.15,False,False
23.4,109.29,False,False
23.47,109.0,False,False
23.53,109.0,False,False
23.58,109.0,False,False
23.64,109.0,False,False
23.69,109.0,False,False
23.74,108.15,False,False
23.79,108.15,False,False
23.84,109.0,False,False
23.9,109.0,False,False
23.95,108.15,False,False
24.0,108.15,False,False
24.06,108.15,False,False
24.11,108.15,False,False
24.17,108.15,False,False
24.23,108.15,False,False
24.28,108.15,False,False
24.33,109.0,False,False
24.38,109.0,False,False
24.44,109.0,False,False
24.49,109.0,False,False
24.54,109.0,False,False
24.59,108.15,False,False
24.65,108.58,False,False
24.7,109.0,False,False
24.75,109.0,False,False
24.8,109.0,False,False
24.88,108.15,False,False
24.93,109.0,False,False
24.99,108.15,False,False
25.04,108.15,False,False
25.09,108.15,False,False
25.14,109.0,False,False
25.2,109.0,False,False
25.25,109.0,False,False
25.3,108.15,False,False
25.36,108.15,False,False
25.41,108.15,False,False
25.47,108.15,False,False
25.52,108.15,False,False
25.58,108.15,False,False
25.63,109.0,False,False
25.68,108.15,False,False
25.74,109.0,False,False
25.8,108.15,False,False
25.85,108.15,False,False
25.9,108.15,False,False
25.96,109.0,False,False
26.01,109.0,False,False
26.07,109.0,False,False
26.12,108.15,False,False
26.17,108.15,False,False
26.23,109.0,False,False
26.28,108.58,False,False
26.36,108.15,False,False
26.41,109.0,False,False
26.46,108.15,False,False
26.51,109.0,False,False
26.57,108.15,False,False
26.62,109.0,False,False
26.67,109.0,False,False
26.73,108.15,False,False
26.78,108.15,False,False
26.83,108.15,False,False
26.89,109.0,False,False
26.94,109.0,False,False
26.99,108.15,False,False
27.05,108.15,False,False
27.11,108.15,False,False
27.17,108.15,False,False
27.22,108.15,False,False
27.27,108.15,False,False
27.33,108.15,False,False
27.38,108.15,False,False
27.44,108.15,False,False
27.49,108.15,False,False
27.55,108.15,False,False
27.6,108.15,False,False
27.65,108.15,False,False
27.71,109.0,False,False
27.76,108.15,False,False
27.84,109.0,False,False
27.89,108.15,False,False
27.94,108.15,False,False
28.0,109.0,False,False
28.05,108.15,False,False
28.1,108.15,False,False
28.15,108.15,False,False
28.21,109.0,False,False
28.26,108.15,False,False
28.31,108.15,False,False
28.36,108.15,False,False
28.42,108.15,False,False
28.47,108.15,False,False
28.52,108.15,False,False
28.58,108.15,False,False
28.63,108.15,False,False
28.68,108.15,False,False
28.73,108.15,False,False
28.78,108.58,False,False
28.84,108.15,False,False
28.89,108.15,False,False
28.94,109.0,False,False
28.99,108.15,False,False
29.04,108.15,False,False
29.1,108.15,False,False
29.15,108.15,False,False
29.22,109.0,False,False
29.27,108.15,False,False
29.33,108.15,False,False
29.38,109.0,False,False
29.44,108.15,False,False
29.49,109.0,False,False
29.55,108.15,False,False
29.6,109.0,False,False
29.65,108.15,False,False
29.71,109.0,False,False
29.76,109.0,False,False
29.81,109.0,False,False
29.87,109.0,False,False
29.92,108.15,False,False
29.97,107.04,False,False
30.02,107.04,False,False
30.07,108.71,False,False
30.13,108.15,False,False
30.18,108.15,False,False
30.23,108.15,False,False
30.28,107.88,False,False
30.34,107.88,False,False
30.4,108.58,False,False
30.45,107.88,False,False
30.5,107.88,False,False
30.56,107.88,False,False
30.61,108.15,False,False
30.69,108.15,False,False
30.75,107.88,False,False
30.8,107.88,False,False
30.86,107.88,False,False
30.91,108.58,False,False
30.96,109.0,False,False
31.01,107.88,False,False
31.07,107.88,False,False
31.12,108.15,False,False
31.17,109.0,False,False
31.22,107.88,False,False
31.28,107.88,False,False
31.33,108.15,False,False
31.39,109.0,False,False
31.44,108.15,False,False
31.5,109.0,False,False
31.55,108.15,False,False
31.61,108.15,False,False
31.66,109.0,False,False
31.72,107.88,False,False
31.77,107.88,False,False
31.83,108.15,False,False
31.88,108.58,False,False
31.94,108.01,False,False
31.99,108.15,False,False
32.05,107.88,False,False
32.12,107.88,False,False
32.18,108.01,False,False
32.23,107.88,False,False
32.28,108.15,False,False
32.33,107.88,False,False
32.39,108.3,False,False
32.44,107.88,False,False
32.49,108.01,False,False
32.54,108.01,False,False
32.6,107.88,False,False
32.65,108.58,False,False
32.7,107.88,False,False
32.76,107.88,False,False
32.81,107.88,False,False
32.86,107.88,False,False
32.92,108.15,False,False
32.97,108.15,False,False
33.02,109.0,False,False
33.08,107.88,False,False
33.13,107.88,False,False
33.19,108.15,False,False
33.24,108.15,False,False
33.3,109.0,False,False
33.35,108.01,False,False
33.41,107.88,False,False
33.47,107.88,False,False
33.52,108.15,False,False
33.61,107.88,False,False
33.66,107.88,False,False
33.71,108.15,False,False
33.77,108.15,False,False
33.82,108.15,False,False
33.87,108.15,False,False
33.93,108.15,False,False
33.98,108.15,False,False
34.04,107.88,False,False
34.09,108.15,False,False
34.15,108.15,False,False
34.2,108.15,False,False
34.25,108.15,False,False
34.3,108.58,False,False
34.35,107.88,False,False
34.41,108.15,False,False
34.46,107.88,False,False
34.51,109.0,False,False
34.57,108.15,False,False
34.62,108.15,False,False
34.67,109.0,False,False
34.73,108.15,False,False
34.78,108.15,False,False
34.83,107.88,False,False
34.89,108.15,False,False
34.94,108.15,False,False
34.99,108.15,False,False
35.07,108.15,False,False
35.12,108.15,False,False
35.17,108.15,False,False
35.23,109.0,False,False
35.28,109.0,False,False
35.34,109.0,False,False
35.39,109.0,False,False
35.45,108.15,False,False
35.5,109.0,False,False
35.55,109.0,False,False
35.6,108.15,False,False
35.66,109.0,False,False
35.71,109.0,False,False
35.76,109.0,False,False
35.82,109.0,False,False
35.87,109.0,False,False
35.93,109.0,False,False
35.98,109.0,False,False
36.03,109.0,False,False
36.09,109.0,False,False
36.14,109.0,False,False
36.19,109.0,False,False
36.25,109.0,False,False
36.3,109.0,False,False
36.35,109.0,False,False
36.4,109.0,False,False
36.48,109.0,False,False
36.53,108.58,False,False
36.58,109.0,False,False
36.64,108.15,False,False
36.69,109.0,False,False
36.75,109.0,False,False
36.8,109.0,False,False
36.85,109.0,False,False
36.9,109.0,False,False
36.95,109.0,False,False
37.01,109.0,False,False
37.06,109.0,False,False
37.12,108.58,False,False
37.17,109.0,False,False
37.22,109.0,False,False
37.28,109.0,False,False
37.33,109.0,False,False
37.39,109.0,False,False
37.44,109.0,False,False
37.5,109.0,False,False
37.56,109.0,False,False
37.61,108.71,False,False
37.67,109.0,False,False
37.72,109.0,False,False
37.78,108.71,False,False
37.83,109.0,False,False
37.88,109.0,False,False
37.96,109.0,False,False
38.02,109.0,False,False
38.07,109.0,False,False
38.13,109.0,False,False
38.18,109.0,False,False
38.24,109.0,False,False
38.29,109.0,False,False
38.35,109.0,False,False
38.4,109.0,False,False
38.45,109.0,False,False
38.5,109.0,False,False
38.55,109.0,False,False
38.61,109.0,False,False
38.66,109.0,False,False
38.71,109.0,False,False
38.77,109.0,False,False
38.83,109.0,False,False
38.88,109.0,False,False
38.93,109.0,False,False
38.99,109.0,False,False
39.04,109.0,False,False
39.1,109.0,False,False
39.15,109.0,False,False
39.21,109.0,False,False
39.26,108.15,False,False
39.31,109.0,False,False
39.4,109.0,False,False
39.45,109.0,False,False
39.51,109.0,False,False
39.56,108.58,False,False
39.62,108.15,False,False
39.67,109.0,False,False
39.73,109.0,False,False
39.78,108.71,False,False
39.83,109.0,False,False
39.88,108.85,False,False
39.94,109.0,False,False
39.99,109.0,False,False
40.05,109.0,False,False
40.1,108.15,False,False
40.15,108.58,False,False
40.21,108.15,False,False
40.26,109.0,False,False
40.31,109.0,False,False
40.37,109.0,False,False
40.42,109.0,False,False
40.47,109.0,False,False
40.53,109.0,False,False
40.58,109.0,False,False
40.63,109.0,False,False
40.69,109.0,False,False
40.74,109.0,False,False
40.79,109.0,False,False
40.87,109.0,False,False
40.93,109.0,False,False
40.98,109.0,False,False
41.03,108.15,False,False
41.09,109.0,False,False
41.14,109.0,False,False
41.19,109.0,False,False
41.25,109.0,False,False
41.3,109.0,False,False
41.35,109.0,False,False
41.41,108.85,False,False
41.46,109.0,False,False
41.51,109.0,False,False
41.56,109.0,False,False
41.62,109.0,False,False
41.67,109.0,False,False
41.72,109.0,False,False
41.78,109.0,False,False
41.83,109.0,False,False
41.88,109.0,False,False
41.94,109.0,False,False
41.99,109.0,False,False
42.05,109.0,False,False
42.1,109.0,False,False
42.16,109.0,False,False
42.21,109.0,False,False
42.26,109.0,False,False
42.34,109.0,False,False
42.39,109.0,False,False
42.44,109.0,False,False
42.5,109.0,False,False
42.55,109.0,False,False
42.6,109.0,False,False
42.65,109.0,False,False
42.71,109.0,False,False
42.76,109.0,False,False
42.81,109.0,False,False
42.86,109.0,False,False
42.92,109.0,False,False
42.97,109.0,False,False
43.02,109.0,False,False
43.08,109.0,False,False
43.13,109.0,False,False
43.18,109.0,False,False
43.23,109.0,False,False
43.29,109.0,False,False
43.34,109.0,False,False
43.39,108.15,False,False
43.45,109.0,False,False
43.5,109.0,False,False
43.55,109.0,False,False
43.6,109.0,False,False
43.66,109.0,False,False
43.73,109.0,False,False
43.78,109.0,False,False
43.84,109.0,False,False
43.89,109.0,False,False
43.94,109.0,False,False
43.99,109.0,False,False
44.05,109.0,False,False
44.1,109.0,False,False
44.15,109.0,False,False
44.21,109.0,False,False
44.26,109.0,False,False
44.31,109.0,False,False
44.37,108.85,False,False
44.43,108.71,False,False
44.49,109.0,False,False
44.54,109.0,False,False
44.6,109.0,False,False
44.65,109.0,False,False
44.71,109.0,False,False
44.76,109.0,False,False
44.82,109.0,False,False
44.87,109.0,False,False
44.93,109.0,False,False
44.98,109.0,False,False
45.04,109.0,False,False
45.09,109.0,False,False
45.15,109.0,False,False
45.22,109.0,False,False
45.27,109.0,False,False
45.33,109.0,False,False
45.38,108.85,False,False
45.43,109.0,False,False
45.48,109.0,False,False
45.53,109.0,False,False
45.58,109.0,False,False
45.64,108.15,False,False
45.69,109.0,False,False
45.74,109.0,False,False
45.79,109.0,False,False
45.84,109.0,False,False
45.9,109.0,False,False
45.95,108.58,False,False
46.0,109.0,False,False
46.05,109.0,False,False
46.11,109.0,False,False
46.16,109.0,False,False
46.22,109.0,False,False
46.27,109.0,False,False
46.33,109.0,False,False
46.38,109.0,False,False
46.44,109.0,False,False
46.5,109.0,False,False
46.56,109.0,False,False
46.64,109.0,False,False
46.7,109.0,False,False
46.75,109.0,False,False
46.81,109.0,False,False
46.86,109.0,False,False
46.91,108.71,False,False
46.96,109.0,False,False
47.02,109.0,False,False
47.07,109.0,False,False
47.12,109.0,False,False
47.17,109.0,False,False
47.22,109.0,False,False
47.28,108.71,False,False
47.33,108.71,False,False
47.38,109.0,False,False
47.43,109.0,False,False
47.49,108.71,False,False
47.54,108.71,False,False
47.59,109.0,False,False
47.64,109.0,False,False
47.69,109.0,False,False
47.75,109.0,False,False
47.8,108.71,False,False
47.85,109.0,False,False
47.9,109.0,False,False
47.96,109.0,False,False
48.01,109.0,False,False
48.08,109.0,False,False
48.14,109.0,False,False
48.19,109.0,False,False
48.24,109.0,False,False
48.29,109.0,False,False
48.34,108.71,False,False
48.4,109.0,False,False
48.45,109.0,False,False
48.5,109.0,False,False
48.55,109.0,False,False
48.6,109.0,False,False
48.66,109.0,False,False
48.71,109.0,False,False
48.76,109.0,False,False
48.81,109.0,False,False
48.86,108.71,False,False
48.92,108.71,False,False
48.97,109.0,False,False
49.02,109.0,False,False
49.08,109.0,False,False
49.13,109.0,False,False
49.18,109.0,False,False
49.23,109.0,False,False
49.28,109.0,False,False
49.33,109.0,False,False
49.38,109.0,False,False
49.43,109.0,False,False
49.51,109.0,False,False
49.56,108.71,False,False
49.61,108.71,False,False
49.66,108.71,False,False
49.71,108.71,False,False
49.77,109.0,False,False
49.82,108.85,False,False
49.87,109.0,False,False
49.92,108.71,False,False
49.97,109.0,False,False
50.02,109.0,False,False
50.08,108.71,False,False
50.13,108.71,False,False
50.18,109.0,False,False
50.23,109.0,False,False
50.28,108.71,False,False
50.34,109.0,False,False
50.39,108.71,False,False
50.44,109.0,False,False
50.49,108.71,False,False
50.54,108.71,False,False
50.59,109.0,False,False
50.64,108.71,False,False
50.7,108.71,False,False
50.75,108.71,False,False
50.8,109.0,False,False
50.87,109.0,False,False
50.93,108.71,False,False
50.98,108.71,False,False
51.03,109.0,False,False
51.08,108.71,False,False
51.14,108.71,False,False
51.19,108.71,False,False
51.24,109.0,False,False
51.29,109.0,False,False
51.34,109.0,False,False
51.39,109.0,False,False
51.44,108.71,False,False
51.5,108.71,False,False
51.55,108.71,False,False
51.61,108.71,False,False
51.66,109.0,False,False
51.72,109.0,False,False
51.77,109.0,False,False
51.82,109.0,False,False
51.87,109.0,False,False
51.93,109.0,False,False
51.98,108.71,False,False
52.04,109.0,False,False
52.09,109.0,False,False
52.15,109.0,False,False
52.2,109.0,False,False
52.25,108.71,False,False
52.33,108.71,False,False
52.38,108.71,False,False
52.43,109.0,False,False
52.49,109.0,False,False
52.55,109.0,False,False
52.6,109.0,False,False
52.66,108.71,False,False
52.71,108.85,False,False
52.76,108.71,False,False
52.82,108.71,False,False
52.87,109.0,False,False
52.92,109.0,False,False
52.98,109.0,False,False
53.03,109.0,False,False
53.08,108.71,False,False
53.13,109.0,False,False
53.19,108.71,False,False
53.24,108.71,False,False
53.29,108.71,False,False
53.35,109.0,False,False
53.4,108.71,False,False
53.45,108.71,False,False
53.5,109.0,False,False
53.55,109.0,False,False
53.61,109.0,False,False
53.66,108.71,False,False
53.74,108.71,False,False
53.79,109.0,False,False
53.84,109.0,False,False
53.9,109.0,False,False
53.95,109.0,False,False
54.0,109.0,False,False
54.06,108.71,False,False
54.11,109.0,False,False
54.16,108.85,False,False
54.22,108.71,False,False
54.27,108.85,False,False
54.32,107.88,False,False
54.38,108.71,False,False
54.44,108.71,False,False
54.49,108.85,False,False
54.55,108.71,False,False
54.6,108.71,False,False
54.66,108.71,False,False
54.71,108.71,False,False
54.76,108.71,False,False
54.81,108.71,False,False
54.87,109.0,False,False
54.92,108.71,False,False
54.97,108.71,False,False
55.02,108.71,False,False
55.07,108.71,False,False
55.13,109.0,False,False
55.21,108.85,False,False
55.26,108.85,False,False
55.31,109.0,False,False
55.36,108.71,False,False
55.42,109.0,False,False
55.47,108.85,False,False
55.52,109.0,False,False
55.57,109.0,False,False
55.63,109.0,False,False
55.68,108.85,False,False
55.73,108.71,False,False
55.78,108.71,False,False
55.83,108.71,False,False
55.89,108.71,False,False
55.94,108.71,False,False
55.99,108.71,False,False
56.04,108.71,False,False
56.1,108.71,False,False
56.15,108.71,False,False
56.2,109.0,False,False
56.26,109.0,False,False
56.31,109.0,False,False
56.36,109.0,False,False
56.41,109.0,False,False
56.47,109.0,False,False
56.52,109.29,False,False
56.57,109.0,False,False
56.65,109.0,False,False
56.71,109.0,False,False
56.76,109.0,False,False
56.81,109.29,False,False
56.87,109.29,False,False
56.92,109.29,False,False
56.97,109.0,False,False
57.03,109.0,False,False
57.08,109.0,False,False
57.14,109.0,False,False
57.19,109.0,False,False
57.25,109.0,False,False
57.3,109.0,False,False
57.36,109.29,False,False
57.41,109.29,False,False
57.47,109.29,False,False
57.52,109.29,False,False
57.57,109.29,False,False
57.63,109.29,False,False
57.69,109.29,False,False
57.74,109.29,False,False
57.8,109.29,False,False
57.85,109.29,False,False
57.9,109.29,False,False
57.96,109.29,False,False
58.01,109.29,False,False
58.09,108.43,False,False
58.14,108.43,False,False
58.19,109.29,False,False
58.24,109.29,False,False
58.3,109.29,False,False
58.35,109.29,False,False
58.4,109.29,False,False
58.46,109.29,False,False
58.51,109.29,False,False
58.56,109.29,False,False
58.61,109.29,False,False
58.67,109.29,False,False
58.72,109.29,False,False
58.77,108.43,False,False
58.82,109.29,False,False
58.88,109.29,False,False
58.93,109.29,False,False
58.98,109.29,False,False
59.04,109.29,False,False
59.09,109.29,False,False
59.15,109.29,False,False
59.2,109.29,False,False
59.25,109.29,False,False
59.31,109.29,False,False
59.37,109.29,False,False
59.43,109.29,False,False
59.49,109.29,False,False
59.56,109.29,False,False
59.62,109.29,False,False
59.67,109.29,False,False
59.72,109.29,False,False
59.77,109.71,False,False
59.83,109.29,False,False
59.88,109.29,False,False
59.93,109.29,False,False
59.99,109.29,False,False
60.04,109.29,False,False
60.09,109.29,False,False
60.14,109.29,False,False
60.2,109.29,False,False
60.25,109.29,False,False
60.3,109.29,False,False
60.35,109.29,False,False
60.41,109.29,False,False
60.46,109.29,False,False
60.51,109.29,False,False
60.57,109.29,False,False
60.62,109.29,False,False
60.67,109.29,False,False
60.73,109.29,False,False
60.78,109.29,False,False
60.83,109.29,False,False
60.89,109.29,False,False
60.96,109.29,False,False
61.02,109.29,False,False
61.07,109.29,False,False
61.13,109.29,False,False
61.18,109.29,False,False
61.23,109.29,False,False
61.28,109.29,False,False
61.33,109.29,False,False
61.39,109.29,False,False
61.44,109.29,False,False
61.49,109.29,False,False
61.54,109.29,False,False
61.6,109.29,False,False
61.65,109.29,False,False
61.7,109.29,False,False
61.76,109.29,False,False
61.81,109.29,False,False
61.86,109.29,False,False
61.91,109.29,False,False
61.97,109.29,False,False
62.02,109.29,False,False
62.07,109.29,False,False
62.13,109.29,False,False
62.18,109.29,False,False
62.23,109.29,False,False
62.28,108.73,False,False
62.33,175.24,False,False
62.41,159.62,False,False
62.46,-131.35,False,False
62.52,125.63,False,False
62.57,140.64,False,False
62.62,133.91,False,False
62.68,111.22,False,False
62.73,131.19,False,False
62.78,132.14,False,False
62.83,142.98,False,False
62.88,134.19,False,False
62.94,,False,False
62.99,103.59,False,False
63.05,146.21,False,False
63.1,146.49,False,False
63.15,146.04,False,False
63.2,146.31,False,False
63.26,159.63,False,False
63.31,159.33,False,False
63.36,,False,False
63.42,159.76,False,False
63.47,147.82,False,False
63.53,147.99,False,False
63.58,147.82,False,False
