time,angle,tone,sound
76.55,104.04,False,True
76.6,104.16,False,True
76.65,104.04,False,True
76.74,104.04,False,True
76.79,104.04,False,True
76.85,104.04,False,True
76.9,104.04,False,True
76.95,104.04,False,True
77.0,104.16,False,True
77.05,104.04,False,True
77.1,104.04,False,True
77.16,104.04,False,True
77.21,104.16,False,True
77.26,104.1,False,True
77.31,104.04,False,True
77.36,104.04,False,True
77.41,104.1,False,True
77.47,104.04,False,True
77.52,104.04,False,True
77.57,104.16,False,True
77.62,104.04,False,True
77.68,104.04,False,True
77.73,104.04,False,True
77.78,104.04,False,True
77.84,104.1,False,True
77.89,104.16,False,True
77.94,104.04,False,True
77.99,104.04,False,True
78.04,104.04,False,True
78.09,104.04,False,True
78.17,104.1,False,True
78.22,104.04,False,True
78.27,104.04,False,True
78.32,104.04,False,True
78.37,104.16,False,True
78.43,104.04,False,True
78.48,104.04,False,True
78.54,104.04,False,True
78.59,104.04,False,True
78.64,104.1,False,True
78.69,104.04,False,True
78.74,104.16,False,True
78.8,104.04,False,True
78.85,104.04,False,True
78.9,104.04,False,True
78.95,104.16,False,True
79.01,104.16,False,True
79.06,104.04,False,True
79.12,104.16,False,True
79.17,104.1,False,True
79.22,104.16,False,True
79.27,104.16,False,True
79.32,104.04,False,True
79.37,104.04,False,True
79.42,104.04,False,True
79.48,103.79,False,True
79.53,104.16,False,True
79.61,104.04,False,True
79.66,104.04,False,True
79.71,104.16,False,True
79.77,104.16,False,True
79.82,104.1,False,True
79.87,104.16,False,True
79.92,104.16,False,True
79.97,104.1,False,True
80.02,104.16,False,True
80.07,104.16,False,True
80.12,104.1,False,True
80.18,104.16,False,True
80.23,104.16,False,True
80.28,104.16,False,True
80.33,104.16,False,True
80.38,104.16,False,True
80.44,104.16,False,True
80.49,104.16,False,True
80.54,104.16,False,True
80.6,104.16,False,True
80.65,104.16,False,True
80.71,104.16,False,True
80.76,104.16,False,True
80.81,104.16,False,True
80.87,104.16,False,True
80.92,104.16,False,True
81.0,104.16,False,True
81.05,104.16,False,True
81.11,104.16,False,True
81.16,104.16,False,True
81.21,104.16,False,True
81.27,104.16,False,True
81.32,104.16,False,True
81.37,104.16,False,True
81.42,104.16,False,True
81.47,104.16,False,True
81.53,104.16,False,True
81.58,104.16,False,True
81.63,104.16,False,True
81.68,104.16,False,True
81.73,104.16,False,True
81.78,103.91,False,True
81.84,104.16,False,True
81.89,104.16,False,True
81.94,104.16,False,True
81.99,104.16,False,True
82.04,104.16,False,True
82.1,104.16,False,True
82.15,104.16,False,True
82.2,104.16,False,True
82.25,104.16,False,True
82.31,104.16,False,True
82.36,104.16,False,True
82.44,104.16,False,True
82.49,104.16,False,True
82.55,104.16,False,True
82.6,104.16,False,True
82.66,104.16,False,True
82.72,104.16,False,True
82.77,104.16,False,True
82.82,104.16,False,True
82.88,104.16,False,True
82.93,104.16,False,True
82.99,104.16,False,True
83.04,104.16,False,True
83.1,104.16,False,True
83.15,104.16,False,True
83.2,104.16,False,True
83.25,104.16,False,True
83.31,104.16,False,True
83.36,104.16,False,True
83.41,104.16,False,True
83.46,104.16,False,True
83.51,104.16,False,True
83.57,104.16,False,True
83.62,104.16,False,True
83.67,104.16,False,True
83.72,104.16,False,True
83.77,103.66,False,True
83.85,103.66,False,True
83.9,104.16,False,True
83.95,104.16,False,True
84.01,104.16,False,True
84.06,104.16,False,True
84.11,103.66,False,True
84.16,104.16,False,True
84.21,104.16,False,True
84.26,103.66,False,True
84.32,103.66,False,True
84.37,103.66,False,True
84.42,103.91,False,True
84.47,104.16,False,True
84.52,103.66,False,True
84.58,104.16,False,True
84.63,103.66,False,True
84.68,103.66,False,True
84.74,103.91,False,True
84.79,104.16,False,True
84.84,104.16,False,True
84.9,103.66,False,True
84.95,103.66,False,True
85.0,103.66,False,True
85.05,103.91,False,True
85.1,103.66,False,True
85.16,103.66,False,True
85.21,103.66,False,True
85.29,103.91,False,True
85.35,104.16,False,True
85.4,103.66,False,True
85.45,103.66,False,True
85.5,104.23,False,True
85.56,103.66,False,True
85.61,103.66,False,True
85.66,103.91,False,True
85.71,103.66,False,True
85.76,103.66,False,True
85.82,103.91,False,True
85.87,104.16,False,True
85.92,104.16,False,True
85.97,104.16,False,True
86.03,103.66,False,True
86.08,103.91,False,True
86.13,103.66,False,True
86.18,103.66,False,True
86.23,103.66,False,True
86.28,103.66,False,True
86.33,104.16,False,True
86.38,103.91,False,True
86.44,103.66,False,True
86.49,103.66,False,True
86.54,103.66,False,True
86.59,103.66,False,True
86.64,103.91,False,True
86.72,103.66,False,True
86.77,104.16,False,True
86.82,103.66,False,True
86.87,103.66,False,True
86.92,103.66,False,True
86.98,103.66,False,True
87.03,103.66,False,True
87.08,103.66,False,True
87.13,103.66,False,True
87.18,103.66,False,True
87.23,104.16,False,True
87.28,103.66,False,True
87.34,103.66,False,True
87.39,103.66,False,True
87.45,103.66,False,True
87.5,103.66,False,True
87.55,103.66,False,True
87.6,104.16,False,True
87.66,103.91,False,True
87.71,103.66,False,True
87.76,103.72,False,True
87.82,103.78,False,True
87.87,103.66,False,True
87.92,103.66,False,True
87.97,103.66,False,True
88.03,103.78,False,True
88.11,103.66,False,True
88.16,103.66,False,True
88.21,103.78,False,True
88.27,104.29,False,True
88.32,104.16,False,True
88.38,104.29,False,True
88.43,104.04,False,True
88.48,103.66,False,True
88.54,103.78,False,True
88.59,103.66,False,True
88.64,103.66,False,True
88.69,103.72,False,True
88.74,103.78,False,True
88.8,104.29,False,True
88.84,103.66,False,True
88.9,103.66,False,True
88.95,103.78,False,True
89.0,103.72,False,True
89.05,103.78,False,True
89.1,103.66,False,True
89.16,103.78,False,True
89.21,103.78,False,True
89.26,103.78,False,True
89.31,103.66,False,True
89.36,103.66,False,True
89.41,103.66,False,True
89.47,103.72,False,True
89.54,103.66,False,True
89.6,103.72,False,True
89.65,103.78,False,True
89.7,103.78,False,True
89.75,103.78,False,True
89.81,103.78,False,True
89.86,103.78,False,True
89.92,103.78,False,True
89.97,103.72,False,True
90.03,103.72,False,True
90.08,103.78,False,True
90.13,103.78,False,True
90.18,103.78,False,True
90.23,103.78,False,True
90.28,104.16,False,True
90.34,103.78,False,True
90.39,103.78,False,True
90.44,104.16,False,True
90.49,103.78,False,True
90.54,103.78,False,True
90.6,103.47,False,True
90.65,103.78,False,True
90.7,103.27,False,True
90.75,103.27,False,True
90.8,103.78,False,True
90.86,103.15,False,True
90.94,103.72,False,True
90.99,103.15,False,True
91.04,103.27,False,True
91.1,103.27,False,True
91.15,103.78,False,True
91.2,103.27,False,True
91.25,103.78,False,True
91.31,103.27,False,True
91.36,103.78,False,True
91.41,103.27,False,True
91.46,103.78,False,True
91.51,103.15,False,True
91.56,103.78,False,True
91.62,103.78,False,True
91.67,103.53,False,True
91.72,103.78,False,True
91.77,103.53,False,True
91.83,103.21,False,True
91.88,103.15,False,True
91.93,103.27,False,True
91.98,103.78,False,True
92.03,103.78,False,True
92.08,103.78,False,True
92.14,103.78,False,True
92.19,103.78,False,True
92.24,103.78,False,True
92.3,103.78,False,True
92.38,103.78,False,True
92.43,103.78,False,True
92.49,103.78,False,True
92.54,103.78,False,True
92.59,103.78,False,True
92.64,103.78,False,True
92.7,103.78,False,True
92.75,103.78,False,True
92.81,103.78,False,True
92.86,103.78,False,True
92.91,103.78,False,True
92.97,103.78,False,True
93.02,103.78,False,True
93.07,103.78,False,True
93.12,103.78,False,True
93.18,103.78,False,True
93.23,103.78,False,True
93.3,103.78,False,True
93.35,103.78,False,True
93.41,103.78,False,True
93.46,103.78,False,True
93.52,103.78,False,True
93.57,103.78,False,True
93.62,103.66,False,True
93.67,103.78,False,True
93.73,103.78,False,True
93.78,103.78,False,True
93.86,103.78,False,True
93.92,103.78,False,True
93.97,103.78,False,True
94.02,103.78,False,True
94.08,103.78,False,True
94.13,103.78,False,True
94.19,103.78,False,True
94.24,103.78,False,True
94.3,103.78,False,True
94.35,103.78,False,True
94.4,103.72,False,True
94.45,103.78,False,True
94.51,103.78,False,True
94.56,103.72,False,True
94.61,103.78,False,True
94.67,103.78,False,True
94.73,103.78,False,True
94.78,103.78,False,True
94.84,103.66,False,True
94.89,103.78,False,True
94.94,103.78,False,True
95.0,103.66,False,True
95.05,103.78,False,True
95.1,103.78,False,True
95.16,103.78,False,True
95.21,103.78,False,True
95.29,103.78,False,True
95.34,103.78,False,True
95.4,103.78,False,True
95.45,103.78,False,True
95.5,103.66,False,True
95.55,103.78,False,True
95.61,103.66,False,True
95.66,103.78,False,True
95.71,103.78,False,True
95.76,103.78,False,True
95.81,103.78,False,True
95.87,103.78,False,True
95.92,103.78,False,True
95.97,103.72,False,True
96.02,103.72,False,True
96.07,103.78,False,True
96.13,103.78,False,True
96.18,103.78,False,True
96.23,103.78,False,True
96.28,103.78,False,True
96.33,103.78,False,True
96.39,103.78,False,True
96.44,103.78,False,True
96.5,103.78,False,True
96.56,103.78,False,True
96.62,103.78,False,True
96.67,103.78,False,True
96.76,103.78,False,True
96.81,103.78,False,True
96.87,103.78,False,True
96.92,103.78,False,True
96.97,103.78,False,True
97.02,103.78,False,True
97.07,103.78,False,True
97.12,103.78,False,True
97.17,103.78,False,True
97.23,103.78,False,True
97.28,103.78,False,True
97.33,103.78,False,True
97.39,103.78,False,True
97.44,103.91,False,True
97.49,103.78,False,True
97.54,103.91,False,True
97.59,103.91,False,True
97.65,103.78,False,True
97.7,103.91,False,True
97.75,103.91,False,True
97.8,103.78,False,True
97.85,103.78,False,True
97.91,103.39,False,True
97.96,103.65,False,True
98.01,103.39,False,True
98.07,103.91,False,True
98.14,103.39,False,True
98.2,103.78,False,True
98.25,103.78,False,True
98.3,103.91,False,True
98.35,103.78,False,True
98.4,103.78,False,True
98.46,103.27,False,True
98.51,103.78,False,True
98.56,103.78,False,True
98.61,103.27,False,True
98.66,103.78,False,True
98.72,103.27,False,True
98.77,103.27,False,True
98.82,103.27,False,True
98.87,103.27,False,True
98.92,103.78,False,True
98.98,103.27,False,True
99.03,103.27,False,True
99.08,103.27,False,True
99.13,103.91,False,True
99.19,103.39,False,True
99.24,103.39,False,True
99.29,103.39,False,True
99.34,103.39,False,True
99.39,103.91,False,True
99.45,103.65,False,True
99.5,103.52,False,True
99.58,103.39,False,True
99.63,103.39,False,True
99.68,103.39,False,True
99.73,103.39,False,True
99.78,103.65,False,True
99.84,103.39,False,True
99.89,103.39,False,True
99.94,103.39,False,True
99.99,103.39,False,True
100.04,103.39,False,True
100.1,103.39,False,True
100.15,103.45,False,True
100.2,102.88,False,True
100.25,103.52,False,True
100.3,103.52,False,True
100.36,103.13,False,True
100.41,103.39,False,True
100.47,103.39,False,True
100.52,103.39,False,True
100.58,102.88,False,True
100.63,103.52,False,True
100.68,103.52,False,True
100.74,103.52,False,True
100.79,102.99,False,True
100.84,103.13,False,True
100.9,103.39,False,True
100.95,103.39,False,True
101.04,102.88,False,True
101.09,103.52,False,True
101.15,103.52,False,True
101.2,102.88,False,True
101.26,103.52,False,True
101.31,103.13,False,True
101.36,103.52,False,True
101.41,103.52,False,True
101.47,102.99,False,True
101.53,102.99,False,True
101.59,102.99,False,True
101.64,102.99,False,True
101.7,102.99,False,True
101.76,102.99,False,True
101.81,102.99,False,True
101.86,102.99,False,True
101.92,102.99,False,True
101.97,103.19,False,True
102.03,103.52,False,True
102.08,102.99,False,True
102.14,102.99,False,True
102.19,102.99,False,True
102.25,102.93,False,True
102.3,102.99,False,True
102.36,102.99,False,True
102.41,102.99,False,True
102.48,102.99,False,True
102.54,102.99,False,True
102.59,102.99,False,True
102.64,102.99,True,False
102.69,102.99,True,False
102.75,102.99,True,False
102.8,102.99,True,False
102.85,103.52,True,False
102.9,103.52,True,False
102.95,103.26,True,False
103.0,102.99,True,False
103.05,103.26,True,False
103.1,103.13,True,False
103.15,102.88,True,False
103.2,103.52,True,False
103.26,102.88,True,False
103.31,102.88,True,False
103.36,103.52,True,False
103.41,102.99,True,False
103.46,102.99,True,False
103.52,102.99,True,False
103.57,103.52,True,False
103.63,102.88,True,False
103.68,103.45,True,False
103.73,102.88,True,False
103.79,103.52,True,False
103.84,102.99,True,False
103.92,103.26,True,False
103.98,103.52,True,False
104.03,103.19,True,False
104.08,103.52,True,False
104.13,103.52,True,False
104.18,103.52,True,False
104.23,102.88,True,False
104.28,103.52,True,False
104.33,103.39,True,False
104.39,103.39,True,False
104.44,103.39,True,False
104.49,102.93,True,False
104.54,103.52,True,False
104.6,102.88,True,False
104.65,103.39,True,False
104.7,103.39,True,False
104.75,103.52,True,False
104.8,103.26,True,False
104.85,103.52,True,False
104.9,103.26,True,False
104.96,103.52,True,False
105.01,102.93,True,False
105.06,103.52,True,False
105.12,103.39,True,False
105.17,103.52,True,False
105.23,102.93,True,False
105.3,103.52,True,False
105.35,103.52,True,False
105.4,103.39,True,False
105.45,103.52,True,False
105.51,103.13,True,False
105.56,102.99,True,False
105.61,102.99,True,False
105.66,103.52,True,False
105.71,103.52,True,False
105.76,103.52,True,False
105.82,103.52,True,False
105.87,103.52,True,False
105.92,103.52,True,False
105.97,103.52,True,False
106.03,103.52,True,False
106.08,103.52,True,False
106.13,103.52,True,False
106.18,103.52,True,False
106.23,102.99,True,False
106.29,102.99,True,False
106.34,103.52,True,False
106.39,102.99,True,False
106.44,103.39,True,False
106.49,102.99,True,False
106.54,102.99,True,False
106.59,102.99,True,False
106.64,103.52,True,False
106.72,102.88,True,False
106.77,103.52,True,False
106.82,103.13,True,False
106.87,102.99,True,False
106.92,102.99,True,False
106.97,102.93,True,False
107.02,102.99,True,False
107.07,102.88,True,False
107.12,103.39,True,False
107.17,103.45,True,False
107.23,103.52,True,False
107.28,103.52,True,False
107.33,103.39,True,False
107.38,102.88,True,False
107.43,102.99,True,False
107.48,103.52,True,False
107.53,102.88,True,False
107.58,102.99,True,False
107.63,102.99,True,False
107.69,103.52,True,False
107.74,102.99,True,False
107.79,102.99,True,False
107.84,103.52,True,False
107.89,102.88,True,False
107.94,102.99,True,False
107.99,102.99,True,False
108.04,102.99,True,False
108.12,103.45,True,False
108.17,102.99,True,False
108.22,102.88,True,False
108.27,102.99,True,False
108.32,102.99,True,False
108.37,102.99,True,False
108.42,102.99,True,False
108.48,102.88,True,False
108.53,102.99,True,False
108.58,102.99,True,False
108.63,102.99,True,False
108.68,102.93,True,False
108.74,102.88,True,False
108.79,102.99,True,False
108.85,102.99,True,False
108.9,102.99,True,False
108.95,102.99,True,False
109.01,102.88,True,False
109.06,102.99,True,False
109.11,102.88,True,False
109.17,102.99,True,False
109.22,102.99,True,False
109.27,102.99,True,False
109.32,102.99,True,False
109.38,102.99,True,False
109.43,102.99,True,False
109.51,102.93,True,False
109.56,102.99,True,False
109.62,102.99,True,False
109.67,102.99,True,False
109.72,102.99,True,False
109.78,102.99,True,False
109.83,102.99,True,False
109.88,102.88,True,False
109.94,102.99,True,False
109.99,102.99,True,False
110.04,102.99,True,False
110.1,102.99,False,False
110.15,102.99,False,False
110.2,102.99,False,False
110.25,103.52,False,False
110.3,102.99,False,False
110.36,102.99,False,False
110.41,102.99,False,False
110.46,102.99,False,False
110.52,102.88,False,False
110.57,102.88,False,False
110.62,103.26,False,False
110.67,102.88,False,False
110.73,103.52,False,False
110.78,102.99,False,False
110.83,102.99,False,False
110.88,103.39,False,False
110.96,102.99,False,False
111.02,102.99,False,False
111.07,102.99,False,False
111.12,103.52,False,False
111.18,102.99,False,False
111.23,103.45,False,False
111.28,102.88,False,False
111.34,102.88,False,False
111.39,102.88,False,False
111.44,102.93,False,False
111.49,102.99,False,False
111.54,102.99,False,False
111.6,102.99,False,False
111.65,102.99,False,False
111.71,103.52,False,False
111.76,102.99,False,False
111.81,102.99,False,False
111.86,102.99,False,False
111.91,102.99,False,False
111.97,102.99,False,False
112.02,102.99,False,False
112.07,102.99,False,False
112.13,102.99,False,False
112.18,102.99,False,False
112.23,102.99,False,False
112.29,103.52,False,False
112.36,102.99,False,False
112.41,102.99,False,False
112.47,102.99,False,False
112.52,103.39,False,False
112.57,102.99,False,False
112.62,102.99,False,False
112.67,102.99,False,False
112.72,102.99,False,False
112.78,102.99,False,False
112.83,102.99,False,False
112.88,102.99,False,False
112.94,102.99,False,False
112.99,102.99,False,False
113.05,102.99,False,False
113.1,102.99,False,False
113.16,102.99,False,False
113.21,102.99,False,False
113.26,102.99,False,False
113.31,102.99,False,False
113.36,102.99,False,False
113.41,102.99,False,False
113.47,102.99,False,False
113.52,103.52,False,False
113.57,102.99,False,False
113.63,102.99,False,False
113.69,102.99,False,False
113.74,102.99,False,False
113.81,102.99,False,False
113.87,102.99,False,False
113.92,102.99,False,False
113.97,102.99,False,False
114.03,102.88,False,False
114.08,102.99,False,False
114.13,102.99,False,False
114.19,102.99,False,False
114.25,102.99,False,False
114.31,102.99,False,False
114.37,102.99,False,False
114.42,103.52,False,False
114.48,102.99,False,False
114.53,102.99,False,False
114.59,102.99,False,False
114.64,102.99,False,False
114.69,102.99,False,False
114.75,102.99,False,False
114.8,102.99,False,False
114.85,102.99,False,False
114.91,102.99,False,False
114.96,102.99,False,False
115.01,103.12,False,False
115.07,102.99,False,False
115.12,102.99,False,False
115.17,102.99,False,False
115.23,102.99,False,False
115.3,102.99,False,False
115.35,102.99,False,False
115.41,102.99,False,False
115.46,103.26,False,False
115.51,102.99,False,False
115.56,102.99,False,False
115.61,102.99,False,False
115.67,102.99,False,False
115.72,102.99,False,False
115.77,102.99,False,False
115.82,102.99,False,False
115.87,102.99,False,False
115.93,102.99,False,False
115.98,102.99,False,False
116.04,102.99,False,False
116.09,102.99,False,False
116.14,102.99,False,False
116.19,102.99,False,False
116.25,102.99,False,False
116.3,102.99,False,False
116.36,102.99,False,False
116.42,102.99,False,False
116.47,102.99,False,False
116.52,102.99,False,False
116.57,102.99,False,False
116.63,102.99,False,False
116.7,102.99,False,False
116.76,102.99,False,False
116.81,102.99,False,False
116.86,102.93,False,False
116.91,102.93,False,False
116.97,102.99,False,False
117.02,102.99,False,False
117.07,102.99,False,False
117.12,102.99,False,False
117.17,102.99,False,False
117.23,102.99,False,False
117.28,102.99,False,False
117.34,102.99,False,False
117.39,102.99,False,False
117.44,102.88,False,False
117.5,102.99,False,False
117.55,102.99,False,False
117.6,102.99,False,False
117.65,102.99,False,False
117.71,102.88,False,False
118.76,102.99,False,True
118.81,102.99,False,True
118.86,102.99,False,True
118.92,103.52,False,True
118.97,102.99,False,True
119.02,102.93,False,True
119.07,102.99,False,True
119.15,102.99,False,True
119.2,102.88,False,True
119.25,102.99,False,True
119.31,102.93,False,True
119.36,102.99,False,True
119.41,102.99,False,True
119.46,102.99,False,True
119.52,102.99,False,True
119.57,102.99,False,True
119.62,102.99,False,True
119.67,102.73,False,True
119.72,102.99,False,True
119.78,102.99,False,True
119.83,102.99,False,True
119.88,102.47,False,True
119.93,102.99,False,True
119.99,102.99,False,True
120.04,103.06,False,True
120.09,103.12,False,True
120.14,102.53,False,True
120.2,103.12,False,True
120.25,103.24,False,True
120.3,103.24,False,True
120.35,102.71,False,True
120.41,103.24,False,True
120.46,103.24,False,True
120.54,103.18,False,True
120.59,103.18,False,True
120.65,102.71,False,True
120.7,102.71,False,True
120.75,102.71,False,True
120.81,102.71,False,True
120.86,102.71,False,True
120.92,102.71,False,True
120.97,102.77,False,True
121.03,102.83,False,True
121.08,102.71,False,True
121.13,102.83,False,True
121.19,102.71,False,True
121.24,102.83,False,True
121.3,102.71,False,True
121.35,102.71,False,True
121.41,102.83,False,True
121.46,102.77,False,True
121.52,102.83,False,True
121.57,102.83,False,True
121.62,102.71,False,True
121.67,102.77,False,True
121.72,102.71,False,True
121.78,102.83,False,True
121.83,102.17,False,True
121.88,102.83,False,True
121.93,102.83,False,True
122.01,102.83,False,True
122.06,102.83,False,True
122.11,102.83,False,True
122.16,102.83,False,True
122.21,102.29,False,True
122.27,102.29,False,True
122.32,102.83,False,True
122.37,102.83,False,True
122.42,102.83,False,True
122.48,102.17,False,True
122.53,102.56,False,True
122.58,102.83,False,True
122.64,102.29,False,True
122.69,102.77,False,True
122.75,102.83,False,True
122.8,102.83,False,True
122.85,102.77,False,True
122.91,102.83,False,True
122.96,102.83,False,True
123.01,102.83,False,True
123.07,102.83,False,True
123.12,102.77,False,True
123.17,102.71,False,True
123.23,102.71,False,True
123.28,102.71,False,True
123.33,102.71,False,True
123.38,102.71,False,True
123.46,102.77,False,True
123.51,102.71,False,True
123.56,102.71,False,True
123.61,102.71,False,True
123.67,102.71,False,True
123.72,102.71,False,True
123.77,102.77,False,True
123.82,102.83,False,True
123.87,102.56,False,True
123.93,102.77,False,True
123.98,102.44,False,True
124.03,102.71,False,True
124.09,102.83,False,True
124.14,102.71,False,True
124.19,102.17,False,True
124.24,102.71,False,True
124.3,102.83,False,True
124.35,102.83,False,True
124.4,102.71,False,True
124.45,102.71,False,True
124.51,102.71,False,True
124.56,102.71,False,True
124.61,102.83,False,True
124.67,102.44,False,True
124.72,102.71,False,True
124.77,102.83,False,True
124.85,102.29,False,True
124.9,102.71,False,True
124.95,102.71,False,True
125.01,102.17,False,True
125.06,102.83,False,True
125.11,102.77,False,True
125.16,102.44,False,True
125.21,102.83,False,True
125.26,102.83,False,True
125.32,102.83,False,True
125.37,102.71,False,True
125.43,102.83,False,True
125.48,102.83,False,True
125.53,102.83,False,True
125.58,102.83,False,True
125.64,102.83,False,True
125.69,102.77,False,True
125.74,102.83,False,True
125.79,102.83,False,True
125.84,102.83,False,True
125.9,102.83,False,True
125.95,102.83,False,True
126.0,102.83,False,True
126.06,102.83,False,True
126.11,102.83,False,True
126.17,102.83,False,True
126.22,102.71,False,True
126.3,102.71,False,True
126.35,102.77,False,True
126.4,102.71,False,True
126.46,102.83,False,True
126.51,102.71,False,True
126.56,102.71,False,True
126.61,102.71,False,True
126.66,102.71,False,True
126.72,102.71,False,True
126.77,102.71,False,True
126.82,102.83,False,True
126.87,102.77,False,True
126.92,102.71,False,True
126.97,102.71,False,True
127.03,102.71,False,True
127.08,102.83,False,True
127.13,102.77,False,True
127.18,102.83,False,True
127.23,102.83,False,True
127.29,102.71,False,True
127.34,102.71,False,True
127.39,102.71,False,True
127.44,102.71,False,True
127.49,102.71,False,True
127.55,102.83,False,True
127.6,102.83,False,True
127.68,102.71,False,True
127.73,102.83,False,True
127.79,102.71,False,True
127.84,102.83,False,True
127.9,102.83,False,True
127.96,102.83,False,True
128.01,102.83,False,True
128.06,102.83,False,True
128.12,102.71,False,True
128.18,102.71,False,True
128.23,102.77,False,True
128.28,102.83,False,True
128.34,102.77,False,True
128.39,102.83,False,True
128.44,102.83,False,True
128.5,102.77,False,True
128.55,102.71,False,True
128.61,102.71,False,True
128.66,102.71,False,True
128.71,102.83,False,True
128.77,102.77,False,True
128.82,102.83,False,True
128.87,102.83,False,True
128.92,102.83,False,True
128.97,102.71,False,True
129.02,102.71,False,True
129.07,102.83,False,True
129.15,102.83,False,True
129.2,102.83,False,True
129.26,102.29,False,True
129.31,102.83,False,True
129.36,102.71,False,True
129.41,102.77,False,True
129.46,102.71,False,True
129.52,102.83,False,True
129.57,102.77,False,True
129.63,102.29,False,True
129.68,102.83,False,True
129.74,102.83,False,True
129.79,102.83,False,True
129.84,102.83,False,True
129.9,102.83,False,True
129.96,102.95,False,True
130.01,102.83,False,True
130.07,102.83,False,True
130.12,102.83,False,True
130.17,102.83,False,True
130.22,102.83,False,True
130.28,102.29,False,True
130.33,102.95,False,True
130.39,102.17,False,True
130.44,102.71,False,True
130.49,102.29,False,True
130.55,102.56,False,True
130.62,102.83,False,True
130.67,102.29,False,True
130.73,102.29,False,True
130.78,102.83,False,True
130.83,102.83,False,True
130.89,102.71,False,True
130.94,102.83,False,True
130.99,102.83,False,True
131.04,102.29,False,True
131.1,102.83,False,True
131.15,102.83,False,True
131.2,102.83,False,True
131.26,102.29,False,True
131.31,102.83,False,True
131.36,102.83,False,True
131.41,102.71,False,True
131.47,102.83,False,True
131.52,102.83,False,True
131.57,102.95,False,True
131.62,102.83,False,True
131.67,102.83,False,True
131.72,102.83,False,True
131.78,102.29,False,True
131.83,102.83,False,True
131.88,102.83,False,True
131.93,102.83,False,True
132.01,102.83,False,True
132.06,102.83,False,True
132.11,102.29,False,True
132.17,102.56,False,True
132.22,102.83,False,True
132.28,102.83,False,True
132.33,102.83,False,True
132.39,102.56,False,True
132.44,102.17,False,True
132.49,102.83,False,True
132.54,102.95,False,True
132.59,102.83,False,True
132.65,102.83,False,True
132.7,102.83,False,True
132.76,102.83,False,True
132.81,102.83,False,True
132.86,102.83,False,True
132.91,102.83,False,True
132.96,102.56,False,True
133.02,102.83,False,True
133.07,102.83,False,True
133.12,102.83,False,True
133.17,102.83,False,True
133.23,102.83,False,True
133.28,102.83,False,True
133.33,102.83,False,True
133.38,102.95,False,True
133.46,102.83,False,True
133.51,102.83,False,True
133.56,102.83,False,True
133.62,102.83,False,True
133.67,102.83,False,True
133.73,102.29,False,True
133.78,102.44,False,True
133.83,102.95,False,True
133.88,102.29,False,True
133.94,102.83,False,True
133.99,102.89,False,True
134.04,102.71,False,True
134.09,102.83,False,True
134.15,102.83,False,True
134.2,102.83,False,True
134.25,102.29,False,True
134.3,102.29,False,True
134.36,102.83,False,True
134.41,102.83,False,True
134.46,102.56,False,True
134.52,102.29,False,True
134.57,102.71,False,True
134.62,102.71,False,True
134.67,102.56,False,True
134.73,102.95,False,True
134.78,102.56,False,True
134.86,102.83,False,True
134.91,102.83,False,True
134.97,102.83,False,True
135.03,102.83,False,True
135.08,102.71,False,True
135.13,102.83,False,True
135.19,102.83,False,True
135.24,102.71,False,True
135.3,102.83,False,True
135.35,102.83,False,True
135.41,102.83,False,True
135.46,102.77,False,True
135.51,102.83,False,True
135.56,102.83,False,True
135.62,102.83,False,True
135.67,102.77,False,True
135.72,102.83,False,True
135.77,102.83,False,True
135.83,102.83,False,True
135.88,102.71,False,True
135.93,102.83,False,True
135.99,102.83,False,True
136.04,102.83,False,True
136.09,102.71,False,True
136.15,102.83,False,True
136.2,102.71,False,True
136.25,102.71,False,True
136.33,102.83,False,True
136.38,102.83,False,True
136.44,102.83,False,True
136.49,102.71,False,True
136.54,102.71,False,True
136.6,102.83,False,True
136.65,102.83,False,True
136.71,102.83,False,True
136.77,102.71,False,True
136.82,102.71,False,True
136.87,102.71,False,True
136.93,102.71,False,True
136.98,102.83,False,True
137.04,102.83,False,True
137.09,102.71,False,True
137.15,102.77,False,True
137.21,102.83,False,True
137.26,102.71,False,True
137.31,102.83,False,True
137.36,102.71,False,True
137.42,102.71,False,True
137.47,102.83,False,True
137.52,102.83,False,True
137.58,102.83,False,True
137.64,102.77,False,True
137.69,102.83,False,True
137.75,102.83,False,True
137.83,102.83,False,True
137.89,102.71,False,True
137.94,102.83,False,True
138.0,102.83,False,True
138.06,102.83,False,True
138.11,102.83,False,True
138.17,102.83,False,True
138.22,102.83,False,True
138.28,102.83,False,True
138.33,102.71,False,True
138.39,102.71,False,True
138.44,102.83,False,True
138.49,102.77,False,True
138.55,102.71,False,True
138.6,102.71,False,True
138.66,102.83,False,True
138.71,102.77,False,True
138.76,102.83,False,True
138.82,102.83,False,True
138.87,102.71,False,True
138.93,102.83,False,True
138.98,102.83,False,True
139.03,102.83,False,True
139.09,102.71,False,True
139.14,102.83,False,True
139.2,102.71,False,True
139.28,102.83,False,True
139.34,102.71,False,True
139.4,102.77,False,True
139.45,102.77,False,True
139.51,102.83,False,True
139.56,102.77,False,True
139.62,102.83,False,True
139.67,102.71,False,True
139.73,102.77,False,True
139.78,102.77,False,True
139.84,102.71,False,True
139.89,102.83,False,True
139.94,102.71,False,True
140.0,102.83,False,True
140.06,102.71,False,True
140.12,102.83,False,True
140.17,102.83,False,True
140.23,102.71,False,True
